Combination,Combination ID,Run,Generation,Fitness
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,23,1.4623300000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,24,1.4623300000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,25,1.4623300000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,26,1.4623300000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,27,1.4623300000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,28,1.4771
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,29,1.4771
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,30,1.4771
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,31,1.4771
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,32,1.4771
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,33,1.4771
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,34,1.4771
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,35,1.4771
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,36,1.4771
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,37,1.4771
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,38,1.4771
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,39,1.4771
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,40,1.4771
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,41,1.4771
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,42,1.4771
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,43,1.4771
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,44,1.47781
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,45,1.47781
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,46,1.47781
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,47,1.47781
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,48,1.47781
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,49,1.47781
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,1,50,1.47781
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,1,1.2376200000000002
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,2,1.3159
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,3,1.3506700000000003
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,4,1.3535300000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,5,1.3535300000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,6,1.3545699999999998
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,7,1.37581
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,8,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,9,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,10,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,11,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,12,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,13,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,14,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,15,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,16,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,17,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,18,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,19,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,20,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,21,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,22,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,23,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,24,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,25,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,26,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,27,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,28,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,29,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,30,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,31,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,32,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,33,1.3807099999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,34,1.39086
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,35,1.39086
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,36,1.39086
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,37,1.39086
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,38,1.39086
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,39,1.39086
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,40,1.39086
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,41,1.3956199999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,42,1.3956199999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,43,1.3956199999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,44,1.3956199999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,45,1.3956199999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,46,1.3956199999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,47,1.3956199999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,48,1.3956199999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,49,1.3956199999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,2,50,1.3956199999999999
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,1,1.2724300000000002
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,2,1.2724300000000002
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,3,1.2724300000000002
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,4,1.2862900000000002
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,5,1.36647
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,6,1.36647
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,7,1.36647
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,8,1.36647
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,9,1.36647
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,10,1.3900400000000002
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,11,1.3900400000000002
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,12,1.3900400000000002
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,13,1.3900400000000002
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,14,1.3900400000000002
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,15,1.3900400000000002
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,16,1.3900400000000002
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,17,1.3900400000000002
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,18,1.3900400000000002
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,19,1.3900400000000002
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,20,1.4146199999999998
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,21,1.4146199999999998
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,22,1.4146199999999998
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,23,1.4146199999999998
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,24,1.4146199999999998
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,25,1.4146199999999998
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,26,1.4160399999999997
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,27,1.4160399999999997
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,28,1.4160399999999997
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,29,1.4160399999999997
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,30,1.4160399999999997
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,31,1.4160399999999997
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,32,1.4160399999999997
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,33,1.4160399999999997
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,34,1.4160399999999997
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,35,1.4160399999999997
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,36,1.4160399999999997
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,37,1.4160399999999997
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,38,1.4160399999999997
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,39,1.4160399999999997
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,40,1.4160399999999997
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,41,1.4160399999999997
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,42,1.4237600000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,43,1.4237600000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,44,1.4237600000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,45,1.4237600000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,46,1.4237600000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,47,1.4237600000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,48,1.4237600000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,49,1.4237600000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,50,1.4237600000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,1,1.3480400000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,2,1.3480400000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,3,1.3480400000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,4,1.3480400000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,5,1.3480400000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,6,1.3480400000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,7,1.3480400000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,8,1.3480400000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,9,1.3480400000000001
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,10,1.3504300000000002
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,11,1.35662
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,12,1.35662
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,13,1.35662
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,14,1.35662
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,15,1.35662
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,16,1.35662
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,17,1.35662
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,18,1.35662
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,19,1.37057
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,20,1.37233
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,21,1.37233
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,22,1.37233
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,23,1.37233
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,24,1.37233
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,25,1.39362
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,26,1.39362
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,27,1.39362
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,28,1.39362
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,29,1.39504
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,30,1.40314
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,31,1.40314
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,32,1.40314
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,33,1.40314
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,34,1.40314
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,35,1.40314
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,36,1.40314
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,37,1.40314
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,38,1.40314
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,39,1.40314
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,40,1.40314
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,41,1.40314
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,42,1.40314
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,43,1.40314
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,44,1.40314
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,45,1.40314
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,46,1.40314
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,47,1.40314
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,48,1.40314
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,49,1.40314
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,50,1.40314
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,1,1.24453
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,2,1.2590400000000002
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,3,1.2590400000000002
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,4,1.268
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,5,1.3169
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,6,1.3169
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,7,1.32714
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,8,1.3283299999999998
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,9,1.3283299999999998
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,10,1.332
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,11,1.332
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,12,1.332
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,13,1.332
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,14,1.35914
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,15,1.35914
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,16,1.35914
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,17,1.35914
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,18,1.35914
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,19,1.3670399999999998
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,20,1.3670399999999998
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,21,1.3670399999999998
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,22,1.3670399999999998
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,23,1.3670399999999998
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,24,1.3670399999999998
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,25,1.3670399999999998
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,26,1.3670399999999998
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,27,1.3670399999999998
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,28,1.3670399999999998
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,29,1.3670399999999998
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,30,1.3670399999999998
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,31,1.3670399999999998
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,32,1.36753
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,33,1.36753
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,34,1.36753
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,35,1.37843
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,36,1.37843
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,37,1.39914
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,38,1.41619
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,39,1.41619
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,40,1.41619
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,41,1.41619
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,42,1.41619
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,43,1.41619
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,44,1.41619
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,45,1.41619
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,46,1.41619
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,47,1.41619
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,48,1.41619
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,49,1.41619
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,50,1.41619
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,1,1.28062
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,2,1.28581
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,3,1.32847
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,4,1.32847
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,5,1.33633
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,6,1.36638
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,7,1.36971
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,8,1.36971
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,9,1.40876
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,10,1.40876
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,11,1.40876
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,12,1.40876
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,13,1.41276
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,14,1.44062
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,15,1.44062
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,16,1.44062
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,17,1.44062
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,18,1.44062
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,19,1.44062
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,20,1.44204
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,21,1.44204
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,22,1.44204
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,23,1.44704
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,24,1.44704
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,25,1.44704
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,26,1.44704
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,27,1.44704
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,28,1.44704
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,29,1.44704
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,30,1.44704
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,31,1.44704
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,32,1.44704
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,33,1.44704
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,34,1.44704
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,35,1.44704
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,36,1.44704
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,37,1.44704
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,38,1.44704
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,39,1.44704
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,40,1.44704
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,41,1.47204
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,6,42,1.47204
