Combination,Combination ID,Run,Generation,Fitness
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,22,48,1.304
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,22,49,1.304
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,22,50,1.304
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,1,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,2,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,3,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,4,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,5,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,6,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,7,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,8,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,9,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,10,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,11,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,12,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,13,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,14,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,15,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,16,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,17,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,18,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,19,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,20,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,21,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,22,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,23,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,24,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,25,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,26,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,27,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,28,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,29,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,30,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,31,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,32,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,33,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,34,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,35,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,36,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,37,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,38,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,39,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,40,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,41,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,42,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,43,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,44,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,45,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,46,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,47,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,48,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,49,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,23,50,1.2639
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,1,1.26733
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,2,1.26733
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,3,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,4,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,5,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,6,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,7,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,8,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,9,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,10,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,11,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,12,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,13,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,14,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,15,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,16,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,17,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,18,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,19,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,20,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,21,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,22,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,23,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,24,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,25,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,26,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,27,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,28,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,29,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,30,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,31,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,32,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,33,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,34,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,35,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,36,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,37,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,38,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,39,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,40,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,41,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,42,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,43,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,44,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,45,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,46,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,47,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,48,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,49,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,24,50,1.2789000000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,1,1.18743
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,2,1.2319
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,3,1.2319
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,4,1.2319
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,5,1.2319
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,6,1.2319
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,7,1.2319
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,8,1.2319
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,9,1.2319
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,10,1.2319
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,11,1.2319
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,12,1.2319
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,13,1.2319
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,14,1.2319
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,15,1.2319
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,16,1.2319
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,17,1.2319
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,18,1.2319
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,19,1.2319
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,20,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,21,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,22,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,23,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,24,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,25,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,26,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,27,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,28,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,29,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,30,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,31,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,32,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,33,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,34,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,35,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,36,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,37,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,38,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,39,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,40,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,41,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,42,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,43,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,44,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,45,1.23371
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,46,1.2351400000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,47,1.2351400000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,48,1.2351400000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,49,1.2351400000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,25,50,1.2351400000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,1,1.14476
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,2,1.20696
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,3,1.21596
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,4,1.21596
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,5,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,6,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,7,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,8,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,9,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,10,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,11,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,12,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,13,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,14,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,15,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,16,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,17,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,18,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,19,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,20,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,21,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,22,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,23,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,24,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,25,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,26,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,27,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,28,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,29,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,30,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,31,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,32,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,33,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,34,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,35,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,36,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,37,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,38,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,39,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,40,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,41,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,42,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,43,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,44,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,45,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,46,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,47,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,48,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,49,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,26,50,1.2282899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,1,1.2346700000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,2,1.2346700000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,3,1.2346700000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,4,1.2346700000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,5,1.2346700000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,6,1.2346700000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,7,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,8,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,9,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,10,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,11,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,12,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,13,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,14,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,15,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,16,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,17,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,18,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,19,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,20,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,21,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,22,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,23,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,24,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,25,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,26,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,27,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,28,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,29,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,30,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,31,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,32,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,33,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,34,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,35,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,36,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,37,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,38,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,39,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,40,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,41,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,42,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,43,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,44,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,45,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,46,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,47,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,48,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,49,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,27,50,1.27167
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,28,1,1.19962
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,28,2,1.22276
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,28,3,1.22276
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,28,4,1.22276
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,28,5,1.3051
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,28,6,1.3051
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,28,7,1.3051
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,28,8,1.3051
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,28,9,1.3051
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,28,10,1.3051
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,28,11,1.3051
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,28,12,1.3051
