Combination,Combination ID,Run,Generation,Fitness
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,2,1.22076
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,3,1.28953
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,4,1.28953
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,5,1.28953
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,6,1.28953
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,7,1.28953
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,8,1.28953
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,9,1.28953
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,3,10,1.30971
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,1,1.33414
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,2,1.33414
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,3,1.33414
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,4,1.33414
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,5,1.33414
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,6,1.35033
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,7,1.35033
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,8,1.35033
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,9,1.35033
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,4,10,1.35033
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,1,1.23571
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,2,1.23571
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,3,1.25143
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,4,1.25143
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,5,1.26333
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,6,1.26333
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,7,1.26333
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,8,1.26333
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,9,1.26333
"('block_rotation_mutation', 'cyclic_crossover', 'tournament_selection')",BCT,5,10,1.26333
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,1,1,1.1792900000000002
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,1,2,1.1792900000000002
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,1,3,1.1792900000000002
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,1,4,1.1792900000000002
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,1,5,1.1792900000000002
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,1,6,1.1792900000000002
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,1,7,1.20804
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,1,8,1.20804
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,1,9,1.20804
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,1,10,1.20804
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,2,1,1.16981
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,2,2,1.16981
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,2,3,1.16981
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,2,4,1.16981
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,2,5,1.16981
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,2,6,1.16981
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,2,7,1.16981
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,2,8,1.16981
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,2,9,1.16981
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,2,10,1.16981
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,3,1,1.19196
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,3,2,1.19196
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,3,3,1.19196
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,3,4,1.19196
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,3,5,1.19196
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,3,6,1.19196
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,3,7,1.19196
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,3,8,1.19196
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,3,9,1.19196
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,3,10,1.2601900000000001
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,4,1,1.19576
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,4,2,1.19576
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,4,3,1.19576
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,4,4,1.2193800000000001
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,4,5,1.2193800000000001
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,4,6,1.2193800000000001
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,4,7,1.2193800000000001
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,4,8,1.2193800000000001
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,4,9,1.2193800000000001
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,4,10,1.2193800000000001
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,5,1,1.1643299999999999
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,5,2,1.2050999999999998
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,5,3,1.2050999999999998
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,5,4,1.2050999999999998
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,5,5,1.2050999999999998
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,5,6,1.2050999999999998
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,5,7,1.2050999999999998
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,5,8,1.2050999999999998
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,5,9,1.2050999999999998
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,5,10,1.26786
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,1,1.1958099999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,2,1.1958099999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,3,1.1958099999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,4,1.2761400000000003
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,5,1.35114
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,6,1.35114
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,7,1.4571000000000003
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,8,1.4571000000000003
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,9,1.4571000000000003
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,10,1.4571000000000003
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,1,1.2270000000000003
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,2,1.2590999999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,3,1.2590999999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,4,1.2590999999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,5,1.2590999999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,6,1.2590999999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,7,1.3509
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,8,1.3509
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,9,1.3509
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,10,1.3509
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,1,1.1650399999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,2,1.2270999999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,3,1.297
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,4,1.297
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,5,1.3009
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,6,1.3009
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,7,1.3538600000000003
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,8,1.3538600000000003
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,9,1.3538600000000003
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,10,1.3538600000000003
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,1,1.27814
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,2,1.27814
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,3,1.30233
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,4,1.30233
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,5,1.30233
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,6,1.30233
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,7,1.30233
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,8,1.30233
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,9,1.32224
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,10,1.32224
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,1,1.1844299999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,2,1.2189999999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,3,1.24329
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,4,1.27543
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,5,1.2998100000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,6,1.2998100000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,7,1.2998100000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,8,1.2998100000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,9,1.34267
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,10,1.34267
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,1,1,1.1492900000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,1,2,1.1492900000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,1,3,1.1492900000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,1,4,1.1492900000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,1,5,1.1492900000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,1,6,1.1641
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,1,7,1.2447599999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,1,8,1.2447599999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,1,9,1.2447599999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,1,10,1.2447599999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,2,1,1.17057
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,2,2,1.17057
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,2,3,1.17057
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,2,4,1.17057
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,2,5,1.17057
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,2,6,1.17057
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,2,7,1.17057
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,2,8,1.17057
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,2,9,1.17057
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,2,10,1.17057
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,3,1,1.17814
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,3,2,1.17814
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,3,3,1.17814
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,3,4,1.17814
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,3,5,1.17814
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,3,6,1.17814
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,3,7,1.17814
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,3,8,1.17814
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,3,9,1.17814
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,3,10,1.17814
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,4,1,1.1865700000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,4,2,1.1865700000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,4,3,1.1865700000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,4,4,1.1865700000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,4,5,1.2279
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,4,6,1.2279
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,4,7,1.2279
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,4,8,1.2279
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,4,9,1.2279
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,4,10,1.2279
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,5,1,1.14453
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,5,2,1.14986
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,5,3,1.14986
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,5,4,1.1739
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,5,5,1.1739
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,5,6,1.1739
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,5,7,1.21467
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,5,8,1.21467
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,5,9,1.21467
"('block_rotation_mutation', 'partially_mapped_crossover', 'linear_ranking_selection')",BPL,5,10,1.21467
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,1,1,1.2073799999999997
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,1,2,1.2073799999999997
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,1,3,1.2073799999999997
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,1,4,1.2185300000000001
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,1,5,1.2185300000000001
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,1,6,1.2185300000000001
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,1,7,1.2185300000000001
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,1,8,1.2185300000000001
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,1,9,1.2185300000000001
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,1,10,1.2185300000000001
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,2,1,1.2090999999999998
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,2,2,1.2241900000000001
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,2,3,1.2622900000000001
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,2,4,1.2622900000000001
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,2,5,1.2622900000000001
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,2,6,1.2622900000000001
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,2,7,1.2622900000000001
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,2,8,1.2622900000000001
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,2,9,1.2622900000000001
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,2,10,1.2622900000000001
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,3,1,1.2341
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,3,2,1.2341
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,3,3,1.24729
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,3,4,1.27847
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,3,5,1.27847
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,3,6,1.27847
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,3,7,1.27847
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,3,8,1.27847
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,3,9,1.27847
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,3,10,1.27847
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,4,1,1.21686
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,4,2,1.21686
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,4,3,1.2196699999999998
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,4,4,1.2196699999999998
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,4,5,1.2196699999999998
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,4,6,1.2196699999999998
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,4,7,1.2499
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,4,8,1.27371
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,4,9,1.27371
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,4,10,1.27371
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,5,1,1.25347
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,5,2,1.25347
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,5,3,1.25347
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,5,4,1.25347
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,5,5,1.25347
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,5,6,1.25347
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,5,7,1.25347
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,5,8,1.25347
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,5,9,1.25347
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'tournament_selection')",TCT,5,10,1.2894299999999999
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,1,1,1.2172399999999999
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,1,2,1.2172399999999999
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,1,3,1.2172399999999999
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,1,4,1.2172399999999999
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,1,5,1.2172399999999999
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,1,6,1.2172399999999999
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,1,7,1.2172399999999999
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,1,8,1.2172399999999999
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,1,9,1.2172399999999999
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,1,10,1.2172399999999999
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,2,1,1.24138
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,2,2,1.24138
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,2,3,1.2627100000000002
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,2,4,1.2627100000000002
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,2,5,1.2627100000000002
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,2,6,1.2627100000000002
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,2,7,1.2627100000000002
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,2,8,1.2627100000000002
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,2,9,1.2627100000000002
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,2,10,1.2627100000000002
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,3,1,1.147
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,3,2,1.1685299999999998
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,3,3,1.16967
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,3,4,1.16967
"('two_phase_shuffle_mutation', 'cyclic_crossover', 'linear_ranking_selection')",TCL,3,5,1.16967
