Combination,Combination ID,Run,Generation,Fitness
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,11,1.28881
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,12,1.28881
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,13,1.28881
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,14,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,15,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,16,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,17,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,18,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,19,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,20,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,21,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,22,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,23,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,24,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,25,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,26,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,27,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,28,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,29,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,30,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,31,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,32,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,33,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,34,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,35,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,36,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,37,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,38,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,39,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,40,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,41,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,42,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,43,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,44,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,45,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,46,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,47,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,48,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,49,1.3081
"('block_rotation_mutation', 'cyclic_crossover', 'linear_ranking_selection')",BCL,30,50,1.3081
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,1,1.23414
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,2,1.2769
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,3,1.2769
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,4,1.2769
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,5,1.3107600000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,6,1.32219
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,7,1.3679999999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,8,1.39053
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,9,1.39053
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,10,1.41133
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,11,1.4733800000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,12,1.4733800000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,13,1.4733800000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,14,1.4741
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,15,1.4741
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,16,1.4741
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,17,1.4741
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,18,1.4741
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,19,1.4741
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,20,1.4741
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,21,1.4741
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,22,1.4741
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,23,1.48047
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,24,1.50281
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,25,1.50281
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,26,1.50424
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,27,1.5852899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,28,1.5852899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,29,1.5852899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,30,1.5852899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,31,1.5852899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,32,1.5852899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,33,1.5852899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,34,1.5852899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,35,1.5852899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,36,1.5852899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,37,1.5852899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,38,1.5852899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,39,1.5852899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,40,1.5852899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,41,1.6103299999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,42,1.6103299999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,43,1.61171
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,44,1.61171
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,45,1.61171
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,46,1.63267
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,47,1.63267
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,48,1.63267
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,49,1.63267
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,1,50,1.6702899999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,1,1.28404
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,2,1.28404
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,3,1.28404
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,4,1.30914
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,5,1.30914
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,6,1.31596
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,7,1.34981
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,8,1.35386
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,9,1.3614700000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,10,1.4004699999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,11,1.43167
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,12,1.43167
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,13,1.43167
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,14,1.43167
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,15,1.43167
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,16,1.43167
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,17,1.49604
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,18,1.49604
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,19,1.49604
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,20,1.5172400000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,21,1.5172400000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,22,1.5172400000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,23,1.5450400000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,24,1.5450400000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,25,1.5450400000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,26,1.5450400000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,27,1.5450400000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,28,1.5450400000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,29,1.5450400000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,30,1.5450400000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,31,1.5450400000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,32,1.5450400000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,33,1.5450400000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,34,1.59657
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,35,1.59657
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,36,1.59657
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,37,1.60743
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,38,1.60743
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,39,1.60743
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,40,1.60743
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,41,1.60743
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,42,1.6167099999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,43,1.6167099999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,44,1.64696
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,45,1.64696
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,46,1.64696
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,47,1.64696
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,48,1.65196
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,49,1.65196
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,2,50,1.65196
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,1,1.26833
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,2,1.2940399999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,3,1.30404
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,4,1.3371899999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,5,1.3388099999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,6,1.35762
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,7,1.37557
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,8,1.37557
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,9,1.3921899999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,10,1.3979599999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,11,1.4285300000000003
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,12,1.46219
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,13,1.46219
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,14,1.51119
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,15,1.51119
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,16,1.51119
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,17,1.51119
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,18,1.51119
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,19,1.51119
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,20,1.51119
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,21,1.5538100000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,22,1.5538100000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,23,1.56953
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,24,1.56953
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,25,1.56953
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,26,1.62129
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,27,1.62129
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,28,1.62129
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,29,1.62129
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,30,1.62129
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,31,1.62129
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,32,1.62129
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,33,1.62129
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,34,1.62129
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,35,1.62129
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,36,1.63143
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,37,1.66319
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,38,1.66319
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,39,1.66319
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,40,1.66319
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,41,1.66319
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,42,1.66319
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,43,1.66319
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,44,1.66319
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,45,1.66319
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,46,1.66319
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,47,1.66319
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,48,1.66319
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,49,1.66319
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,3,50,1.66319
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,1,1.29304
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,2,1.32
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,3,1.32
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,4,1.3790399999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,5,1.3790399999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,6,1.3891900000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,7,1.3891900000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,8,1.4200000000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,9,1.42967
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,10,1.42967
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,11,1.42967
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,12,1.44638
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,13,1.44638
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,14,1.44638
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,15,1.44638
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,16,1.4568999999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,17,1.4568999999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,18,1.4568999999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,19,1.45771
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,20,1.47986
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,21,1.49129
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,22,1.5473299999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,23,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,24,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,25,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,26,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,27,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,28,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,29,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,30,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,31,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,32,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,33,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,34,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,35,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,36,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,37,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,38,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,39,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,40,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,41,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,42,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,43,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,44,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,45,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,46,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,47,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,48,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,49,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,4,50,1.5693799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,1,1.2508599999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,2,1.2508599999999999
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,3,1.2683799999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,4,1.30833
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,5,1.30833
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,6,1.34471
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,7,1.34471
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,8,1.3494700000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,9,1.36029
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,10,1.3721
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,11,1.3721
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,12,1.3721
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,13,1.3721
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,14,1.3940400000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,15,1.4991
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,16,1.4991
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,17,1.5008100000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,18,1.51338
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,19,1.51338
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,20,1.51338
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,21,1.5271400000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,22,1.5271400000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,23,1.5271400000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,24,1.5271400000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,25,1.5271400000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,26,1.5271400000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,27,1.5271400000000002
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,28,1.5327099999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,29,1.5327099999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,30,1.5327099999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,31,1.5327099999999998
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,32,1.5557100000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,33,1.5557100000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,34,1.5557100000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,35,1.5557100000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,36,1.5557100000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,37,1.5557100000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,38,1.5557100000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,39,1.5557100000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,40,1.5557100000000001
"('block_rotation_mutation', 'partially_mapped_crossover', 'tournament_selection')",BPT,5,41,1.5572899999999998
