Elitism,Run,Generation,Fitness
True,4,68,1.5865299999999998
True,4,69,1.5865299999999998
True,4,70,1.5865299999999998
True,4,71,1.6111
True,4,72,1.6111
True,4,73,1.6111
True,4,74,1.6111
True,4,75,1.6111
True,4,76,1.6371
True,4,77,1.6371
True,4,78,1.6371
True,4,79,1.6371
True,4,80,1.65233
True,4,81,1.65233
True,4,82,1.65233
True,4,83,1.65233
True,4,84,1.65233
True,4,85,1.65233
True,4,86,1.65233
True,4,87,1.65233
True,4,88,1.65233
True,4,89,1.65233
True,4,90,1.65233
True,4,91,1.65233
True,4,92,1.65233
True,4,93,1.6737600000000001
True,4,94,1.6737600000000001
True,4,95,1.6737600000000001
True,4,96,1.6737600000000001
True,4,97,1.6737600000000001
True,4,98,1.6737600000000001
True,4,99,1.6737600000000001
True,4,100,1.6737600000000001
True,5,1,1.2301900000000001
True,5,2,1.2580000000000002
True,5,3,1.2858600000000002
True,5,4,1.32204
True,5,5,1.3262900000000002
True,5,6,1.3270000000000002
True,5,7,1.37633
True,5,8,1.37633
True,5,9,1.44204
True,5,10,1.4563300000000001
True,5,11,1.46943
True,5,12,1.46943
True,5,13,1.46943
True,5,14,1.46943
True,5,15,1.46943
True,5,16,1.46943
True,5,17,1.46943
True,5,18,1.46943
True,5,19,1.4877099999999999
True,5,20,1.54396
True,5,21,1.54396
True,5,22,1.54396
True,5,23,1.54396
True,5,24,1.54396
True,5,25,1.54396
True,5,26,1.54396
True,5,27,1.54396
True,5,28,1.57547
True,5,29,1.57547
True,5,30,1.57547
True,5,31,1.57547
True,5,32,1.57547
True,5,33,1.57547
True,5,34,1.57547
True,5,35,1.57547
True,5,36,1.57857
True,5,37,1.57857
True,5,38,1.5823800000000001
True,5,39,1.5823800000000001
True,5,40,1.5823800000000001
True,5,41,1.5823800000000001
True,5,42,1.5823800000000001
True,5,43,1.5823800000000001
True,5,44,1.5823800000000001
True,5,45,1.5823800000000001
True,5,46,1.5823800000000001
True,5,47,1.5823800000000001
True,5,48,1.5823800000000001
True,5,49,1.5823800000000001
True,5,50,1.5823800000000001
True,5,51,1.5823800000000001
True,5,52,1.5823800000000001
True,5,53,1.5823800000000001
True,5,54,1.5823800000000001
True,5,55,1.5823800000000001
True,5,56,1.5823800000000001
True,5,57,1.5823800000000001
True,5,58,1.5823800000000001
True,5,59,1.5823800000000001
True,5,60,1.6089
True,5,61,1.6089
True,5,62,1.6089
True,5,63,1.6089
True,5,64,1.6089
True,5,65,1.6089
True,5,66,1.6089
True,5,67,1.6089
True,5,68,1.63296
True,5,69,1.63296
True,5,70,1.65319
True,5,71,1.65319
True,5,72,1.6839
True,5,73,1.6839
True,5,74,1.6839
True,5,75,1.6989
True,5,76,1.6989
True,5,77,1.6989
True,5,78,1.6989
True,5,79,1.6989
True,5,80,1.6989
True,5,81,1.6989
True,5,82,1.6989
True,5,83,1.6989
True,5,84,1.6989
True,5,85,1.6989
True,5,86,1.6989
True,5,87,1.6989
True,5,88,1.6989
True,5,89,1.6989
True,5,90,1.6989
True,5,91,1.6989
True,5,92,1.6989
True,5,93,1.6989
True,5,94,1.6989
True,5,95,1.6989
True,5,96,1.6989
True,5,97,1.6989
True,5,98,1.6989
True,5,99,1.6989
True,5,100,1.6989
True,6,1,1.25033
True,6,2,1.3598600000000003
True,6,3,1.3598600000000003
True,6,4,1.3598600000000003
True,6,5,1.39329
True,6,6,1.4201
True,6,7,1.4201
True,6,8,1.4201
True,6,9,1.43886
True,6,10,1.43886
True,6,11,1.4539
True,6,12,1.5062900000000001
True,6,13,1.5062900000000001
True,6,14,1.5062900000000001
True,6,15,1.5062900000000001
True,6,16,1.5062900000000001
True,6,17,1.5062900000000001
True,6,18,1.5062900000000001
True,6,19,1.5062900000000001
True,6,20,1.5062900000000001
True,6,21,1.5062900000000001
True,6,22,1.5119999999999998
True,6,23,1.5292400000000002
True,6,24,1.54024
True,6,25,1.54024
True,6,26,1.54024
True,6,27,1.55686
True,6,28,1.5784699999999998
True,6,29,1.60404
True,6,30,1.60404
True,6,31,1.60404
True,6,32,1.60404
True,6,33,1.60404
True,6,34,1.60833
True,6,35,1.60833
True,6,36,1.60833
True,6,37,1.60833
True,6,38,1.60833
True,6,39,1.60833
True,6,40,1.60833
True,6,41,1.60833
True,6,42,1.60833
True,6,43,1.60833
True,6,44,1.60833
True,6,45,1.60833
True,6,46,1.60833
True,6,47,1.60833
True,6,48,1.60833
True,6,49,1.60833
True,6,50,1.6147099999999999
True,6,51,1.6147099999999999
True,6,52,1.6147099999999999
True,6,53,1.6147099999999999
True,6,54,1.6147099999999999
True,6,55,1.6147099999999999
True,6,56,1.6147099999999999
True,6,57,1.6147099999999999
True,6,58,1.6147099999999999
True,6,59,1.6147099999999999
True,6,60,1.6147099999999999
True,6,61,1.6147099999999999
True,6,62,1.6147099999999999
True,6,63,1.6147099999999999
True,6,64,1.6147099999999999
True,6,65,1.6147099999999999
True,6,66,1.6147099999999999
True,6,67,1.6352900000000001
True,6,68,1.6352900000000001
True,6,69,1.6352900000000001
True,6,70,1.6352900000000001
True,6,71,1.6352900000000001
True,6,72,1.6352900000000001
True,6,73,1.6352900000000001
True,6,74,1.69414
True,6,75,1.69414
True,6,76,1.69414
True,6,77,1.69414
True,6,78,1.69414
True,6,79,1.69414
True,6,80,1.69414
True,6,81,1.69414
True,6,82,1.69414
True,6,83,1.69414
True,6,84,1.69414
True,6,85,1.69414
True,6,86,1.69414
True,6,87,1.69414
True,6,88,1.69414
True,6,89,1.69414
True,6,90,1.69414
True,6,91,1.69414
True,6,92,1.69414
True,6,93,1.69414
True,6,94,1.69414
True,6,95,1.69414
True,6,96,1.69414
True,6,97,1.69414
True,6,98,1.69414
True,6,99,1.69414
True,6,100,1.69414
True,7,1,1.3519
True,7,2,1.3519
True,7,3,1.3560400000000001
True,7,4,1.3560400000000001
True,7,5,1.36604
True,7,6,1.36604
True,7,7,1.41124
True,7,8,1.41124
True,7,9,1.41124
True,7,10,1.41124
True,7,11,1.41124
True,7,12,1.41124
True,7,13,1.44
True,7,14,1.44
True,7,15,1.44
True,7,16,1.44
True,7,17,1.44
True,7,18,1.44
True,7,19,1.44
True,7,20,1.44
True,7,21,1.44
True,7,22,1.44
True,7,23,1.44
True,7,24,1.44
True,7,25,1.4809999999999999
True,7,26,1.4809999999999999
True,7,27,1.4809999999999999
True,7,28,1.4809999999999999
True,7,29,1.4809999999999999
True,7,30,1.4821399999999998
True,7,31,1.4821399999999998
True,7,32,1.53057
True,7,33,1.53057
True,7,34,1.53057
True,7,35,1.53057
True,7,36,1.53057
True,7,37,1.53057
True,7,38,1.53057
True,7,39,1.532
True,7,40,1.57129
True,7,41,1.57957
True,7,42,1.57957
True,7,43,1.57957
True,7,44,1.57957
True,7,45,1.6343299999999998
True,7,46,1.6343299999999998
True,7,47,1.6343299999999998
True,7,48,1.6343299999999998
True,7,49,1.6343299999999998
True,7,50,1.6343299999999998
True,7,51,1.6343299999999998
True,7,52,1.6343299999999998
True,7,53,1.6343299999999998
True,7,54,1.6343299999999998
True,7,55,1.6343299999999998
True,7,56,1.6343299999999998
True,7,57,1.6343299999999998
True,7,58,1.6343299999999998
True,7,59,1.6343299999999998
True,7,60,1.6343299999999998
True,7,61,1.6343299999999998
True,7,62,1.6343299999999998
True,7,63,1.6343299999999998
True,7,64,1.6343299999999998
True,7,65,1.6343299999999998
True,7,66,1.6343299999999998
True,7,67,1.6343299999999998
True,7,68,1.6343299999999998
True,7,69,1.6343299999999998
True,7,70,1.6343299999999998
True,7,71,1.6343299999999998
True,7,72,1.6343299999999998
True,7,73,1.6343299999999998
True,7,74,1.6343299999999998
True,7,75,1.6343299999999998
True,7,76,1.6343299999999998
True,7,77,1.6343299999999998
True,7,78,1.6343299999999998
True,7,79,1.6343299999999998
True,7,80,1.6343299999999998
True,7,81,1.6343299999999998
True,7,82,1.6343299999999998
True,7,83,1.6343299999999998
True,7,84,1.6343299999999998
True,7,85,1.6343299999999998
True,7,86,1.6343299999999998
True,7,87,1.6343299999999998
True,7,88,1.6343299999999998
True,7,89,1.6343299999999998
True,7,90,1.6343299999999998
True,7,91,1.6343299999999998
True,7,92,1.6343299999999998
True,7,93,1.6343299999999998
True,7,94,1.6343299999999998
True,7,95,1.6343299999999998
True,7,96,1.6343299999999998
True,7,97,1.6343299999999998
True,7,98,1.72143
True,7,99,1.72143
True,7,100,1.72143
True,8,1,1.1808100000000001
True,8,2,1.236
True,8,3,1.2501
True,8,4,1.25581
True,8,5,1.31381
True,8,6,1.34724
True,8,7,1.35162
True,8,8,1.35162
True,8,9,1.37386
True,8,10,1.37386
True,8,11,1.37386
True,8,12,1.3969
True,8,13,1.3969
True,8,14,1.4676200000000001
True,8,15,1.4676200000000001
True,8,16,1.4676200000000001
True,8,17,1.4676200000000001
True,8,18,1.4676200000000001
True,8,19,1.4676200000000001
True,8,20,1.4676200000000001
True,8,21,1.4676200000000001
True,8,22,1.4676200000000001
True,8,23,1.4965700000000002
True,8,24,1.4965700000000002
True,8,25,1.50233
True,8,26,1.50881
True,8,27,1.50881
True,8,28,1.54324
True,8,29,1.54324
True,8,30,1.54324
True,8,31,1.5770000000000002
True,8,32,1.5770000000000002
True,8,33,1.60104
True,8,34,1.60104
True,8,35,1.60104
True,8,36,1.60104
True,8,37,1.60104
True,8,38,1.60104
True,8,39,1.60104
True,8,40,1.60104
True,8,41,1.60104
True,8,42,1.60104
True,8,43,1.60104
True,8,44,1.60104
True,8,45,1.60104
True,8,46,1.60104
True,8,47,1.60104
True,8,48,1.60104
True,8,49,1.60104
True,8,50,1.60104
True,8,51,1.60104
True,8,52,1.60104
True,8,53,1.60104
True,8,54,1.60104
True,8,55,1.60104
True,8,56,1.60104
True,8,57,1.60104
True,8,58,1.60104
True,8,59,1.60104
True,8,60,1.602
True,8,61,1.6117599999999999
True,8,62,1.6117599999999999
True,8,63,1.6117599999999999
True,8,64,1.6117599999999999
True,8,65,1.6117599999999999
True,8,66,1.6117599999999999
True,8,67,1.6117599999999999
True,8,68,1.6117599999999999
True,8,69,1.6117599999999999
True,8,70,1.6117599999999999
True,8,71,1.6117599999999999
True,8,72,1.6117599999999999
True,8,73,1.6117599999999999
True,8,74,1.6117599999999999
True,8,75,1.6117599999999999
True,8,76,1.6117599999999999
True,8,77,1.6117599999999999
True,8,78,1.6117599999999999
True,8,79,1.6117599999999999
True,8,80,1.6569
True,8,81,1.6569
True,8,82,1.6569
True,8,83,1.6569
True,8,84,1.6569
True,8,85,1.6569
True,8,86,1.6569
True,8,87,1.6569
True,8,88,1.6569
True,8,89,1.6569
True,8,90,1.6569
True,8,91,1.6569
True,8,92,1.6569
True,8,93,1.6569
True,8,94,1.6569
True,8,95,1.6569
True,8,96,1.6569
True,8,97,1.6569
True,8,98,1.6659599999999999
True,8,99,1.6659599999999999
True,8,100,1.6659599999999999
True,9,1,1.27667
True,9,2,1.3075700000000001
True,9,3,1.3075700000000001
True,9,4,1.3075700000000001
True,9,5,1.3075700000000001
True,9,6,1.3519
True,9,7,1.3519
True,9,8,1.3981000000000001
True,9,9,1.3981000000000001
True,9,10,1.3981000000000001
True,9,11,1.3981000000000001
True,9,12,1.3981000000000001
True,9,13,1.3981000000000001
True,9,14,1.41867
True,9,15,1.41867
True,9,16,1.41867
True,9,17,1.45457
True,9,18,1.45457
True,9,19,1.45457
True,9,20,1.45457
True,9,21,1.49386
True,9,22,1.52076
True,9,23,1.5571000000000002
True,9,24,1.5571000000000002
True,9,25,1.57924
True,9,26,1.57924
True,9,27,1.57924
True,9,28,1.57924
True,9,29,1.57924
True,9,30,1.57924
True,9,31,1.57924
True,9,32,1.57924
True,9,33,1.57924
True,9,34,1.57924
True,9,35,1.57924
True,9,36,1.6009
True,9,37,1.6009
True,9,38,1.6039999999999999
True,9,39,1.6039999999999999
True,9,40,1.6039999999999999
True,9,41,1.6039999999999999
True,9,42,1.6039999999999999
True,9,43,1.6039999999999999
True,9,44,1.6039999999999999
True,9,45,1.6039999999999999
True,9,46,1.6039999999999999
True,9,47,1.6039999999999999
True,9,48,1.6039999999999999
True,9,49,1.6039999999999999
True,9,50,1.6039999999999999
True,9,51,1.6039999999999999
True,9,52,1.6039999999999999
True,9,53,1.6039999999999999
True,9,54,1.6039999999999999
True,9,55,1.6039999999999999
True,9,56,1.6039999999999999
True,9,57,1.6039999999999999
True,9,58,1.6039999999999999
True,9,59,1.6039999999999999
True,9,60,1.6039999999999999
True,9,61,1.6039999999999999
True,9,62,1.6039999999999999
True,9,63,1.60614
True,9,64,1.62757
True,9,65,1.62757
True,9,66,1.62757
True,9,67,1.62757
True,9,68,1.62757
True,9,69,1.62757
True,9,70,1.62757
True,9,71,1.62757
True,9,72,1.62757
True,9,73,1.62757
True,9,74,1.62757
True,9,75,1.62757
True,9,76,1.62757
True,9,77,1.62757
True,9,78,1.62757
True,9,79,1.62757
True,9,80,1.62757
True,9,81,1.62757
True,9,82,1.62757
True,9,83,1.62757
True,9,84,1.62757
True,9,85,1.62757
True,9,86,1.62757
True,9,87,1.62757
True,9,88,1.62757
True,9,89,1.62757
True,9,90,1.62757
True,9,91,1.62757
True,9,92,1.62757
True,9,93,1.62757
True,9,94,1.62757
True,9,95,1.62757
True,9,96,1.62757
True,9,97,1.62757
True,9,98,1.62757
True,9,99,1.62757
True,9,100,1.62757
True,10,1,1.24962
True,10,2,1.2716699999999999
True,10,3,1.2881
True,10,4,1.29219
True,10,5,1.3123799999999999
True,10,6,1.4329
True,10,7,1.4329
True,10,8,1.4329
True,10,9,1.4329
True,10,10,1.4329
True,10,11,1.4329
True,10,12,1.55404
True,10,13,1.55404
True,10,14,1.55404
True,10,15,1.55404
True,10,16,1.55404
True,10,17,1.55404
True,10,18,1.56333
True,10,19,1.56333
True,10,20,1.56333
True,10,21,1.56333
True,10,22,1.56333
True,10,23,1.56333
True,10,24,1.56333
True,10,25,1.56333
True,10,26,1.56333
True,10,27,1.56333
True,10,28,1.56333
True,10,29,1.56333
True,10,30,1.56333
True,10,31,1.56333
True,10,32,1.56333
True,10,33,1.56333
True,10,34,1.56333
True,10,35,1.56333
True,10,36,1.56333
True,10,37,1.56333
True,10,38,1.56333
True,10,39,1.56333
True,10,40,1.56333
True,10,41,1.56333
True,10,42,1.56333
True,10,43,1.56333
True,10,44,1.56333
True,10,45,1.58562
True,10,46,1.58562
True,10,47,1.58562
True,10,48,1.58562
True,10,49,1.58562
True,10,50,1.58562
True,10,51,1.58562
True,10,52,1.58562
True,10,53,1.60919
True,10,54,1.60919
True,10,55,1.60919
True,10,56,1.60919
True,10,57,1.60919
True,10,58,1.60919
True,10,59,1.60919
True,10,60,1.60919
True,10,61,1.60919
True,10,62,1.6227099999999999
True,10,63,1.6227099999999999
True,10,64,1.6227099999999999
True,10,65,1.6227099999999999
True,10,66,1.6227099999999999
True,10,67,1.6227099999999999
True,10,68,1.6227099999999999
True,10,69,1.6227099999999999
True,10,70,1.6227099999999999
True,10,71,1.6227099999999999
True,10,72,1.6227099999999999
True,10,73,1.6509
True,10,74,1.6509
True,10,75,1.6509
True,10,76,1.6509
True,10,77,1.6509
True,10,78,1.6509
True,10,79,1.6509
True,10,80,1.6509
True,10,81,1.6509
True,10,82,1.6509
True,10,83,1.6509
True,10,84,1.6509
True,10,85,1.6509
True,10,86,1.6509
True,10,87,1.6509
True,10,88,1.6509
True,10,89,1.6509
True,10,90,1.6509
True,10,91,1.6509
True,10,92,1.6509
True,10,93,1.6509
True,10,94,1.6509
True,10,95,1.6509
True,10,96,1.6509
True,10,97,1.6509
True,10,98,1.6509
True,10,99,1.6509
True,10,100,1.6509
True,11,1,1.27904
True,11,2,1.27904
True,11,3,1.27904
True,11,4,1.27904
True,11,5,1.32704
True,11,6,1.3306200000000001
True,11,7,1.3306200000000001
True,11,8,1.36757
True,11,9,1.36757
True,11,10,1.4416200000000001
True,11,11,1.4416200000000001
True,11,12,1.48757
True,11,13,1.48757
True,11,14,1.48757
True,11,15,1.50614
True,11,16,1.53376
True,11,17,1.53376
True,11,18,1.53376
True,11,19,1.53376
True,11,20,1.53376
True,11,21,1.5651899999999999
True,11,22,1.5651899999999999
True,11,23,1.5651899999999999
True,11,24,1.5651899999999999
True,11,25,1.5651899999999999
True,11,26,1.5651899999999999
True,11,27,1.5651899999999999
True,11,28,1.5651899999999999
True,11,29,1.5651899999999999
True,11,30,1.5651899999999999
True,11,31,1.5651899999999999
True,11,32,1.5651899999999999
True,11,33,1.5651899999999999
True,11,34,1.5651899999999999
True,11,35,1.5651899999999999
True,11,36,1.5651899999999999
True,11,37,1.5651899999999999
True,11,38,1.59657
True,11,39,1.59657
True,11,40,1.59657
True,11,41,1.59657
True,11,42,1.59657
True,11,43,1.6030000000000002
True,11,44,1.6030000000000002
True,11,45,1.60704
True,11,46,1.6384699999999999
True,11,47,1.6384699999999999
True,11,48,1.6384699999999999
True,11,49,1.6384699999999999
True,11,50,1.6384699999999999
True,11,51,1.6384699999999999
True,11,52,1.6384699999999999
True,11,53,1.6384699999999999
True,11,54,1.6384699999999999
True,11,55,1.6384699999999999
True,11,56,1.6501000000000001
True,11,57,1.6501000000000001
True,11,58,1.6501000000000001
True,11,59,1.65104
True,11,60,1.65104
True,11,61,1.65104
True,11,62,1.65104
True,11,63,1.65104
True,11,64,1.65104
True,11,65,1.65104
True,11,66,1.65104
True,11,67,1.65104
True,11,68,1.65104
True,11,69,1.65104
True,11,70,1.65104
True,11,71,1.65104
True,11,72,1.65104
True,11,73,1.65104
True,11,74,1.65104
True,11,75,1.65104
True,11,76,1.65104
True,11,77,1.65104
True,11,78,1.65104
True,11,79,1.65104
True,11,80,1.65104
True,11,81,1.65104
True,11,82,1.65104
True,11,83,1.65104
True,11,84,1.65104
True,11,85,1.67843
True,11,86,1.67843
True,11,87,1.67843
True,11,88,1.67843
True,11,89,1.67843
True,11,90,1.67843
True,11,91,1.6798600000000001
True,11,92,1.6798600000000001
True,11,93,1.6798600000000001
True,11,94,1.7120000000000002
True,11,95,1.7120000000000002
True,11,96,1.7120000000000002
True,11,97,1.7120000000000002
True,11,98,1.7120000000000002
True,11,99,1.7120000000000002
